ID,Event,Date,Town,State/Prov,Lat,Long
1526350640,Monarch Adult Sighted,7/13/2018,Harrisville,MI,44.6476,-83.3042
1526350645,Monarch Adult Sighted,7/13/2018,Newport News,VA,37.0871,-76.473
1526350646,Monarch Adult Sighted,7/13/2018,Saint Paul,MN,44.9239,-93.106
1526350653,Monarch Adult Sighted,7/13/2018,Jenks,OK,35.9855,-95.9718
1526350654,Monarch Adult Sighted,7/13/2018,Jenks,OK,36.0225,-95.9709
1526350657,Monarch Adult Sighted,7/13/2018,Bishopville,MD,38.4454,-75.1688
1526350658,Monarch Adult Sighted,7/13/2018,Hackensack,NJ,40.9,-74.0481
1526350662,Monarch Adult Sighted,7/13/2018,Chatham-Kent,ON,42.409,-82.2195
1526350663,Monarch Adult Sighted,7/13/2018,Oklahoma City,OK,35.498,-97.5963
1526350681,Monarch Adult Sighted,7/13/2018,Mont-Tremblant,QC,46.1236,-74.5957
1526350682,Monarch Adult Sighted,7/13/2018,Saint-Faustin-Lac-Carré,QC,46.1138,-74.4787
1526350684,Monarch Adult Sighted,7/13/2018,Cortland,IL,41.9247,-88.6931
1526350704,Monarch Adult Sighted,7/13/2018,Bishopville,MD,38.4425,-75.1936
1526350774,Monarch Adult Sighted,7/13/2018,Neptune City,NJ,40.2142,-74.0747
1526350822,Monarch Adult Sighted,7/13/2018,Allenton,WI,43.4217,-88.3675
1526350838,Monarch Adult Sighted,7/13/2018,Excelsior,MN,44.9196,-93.5218
1526350843,Monarch Adult Sighted,7/13/2018,Wolcott,VT,44.5972,-72.4462
1526350877,Monarch Adult Sighted,7/13/2018,Farmington,MN,44.6282,-93.1502
1526350887,Monarch Adult Sighted,7/13/2018,Austin,TX,30.2514,-97.7145
1526350939,Monarch Adult Sighted,7/13/2018,Mont-Tremblant,QC,46.1184,-74.6008
1526350940,Monarch Adult Sighted,7/13/2018,Mont-Tremblant,QC,46.1946,-74.6313
1526350976,Monarch Adult Sighted,7/13/2018,Langhorne,PA,40.1746,-74.9227
1526350979,Monarch Adult Sighted,7/13/2018,Levittown,PA,40.1551,-74.8288
1526351040,Monarch Adult Sighted,7/13/2018,Neptune City,NJ,40.2267,-74.0645
1526351055,Monarch Adult Sighted,7/13/2018,Whitchurch-Stouffville,ON,44.0835,-79.3177
1526351106,Monarch Adult Sighted,7/13/2018,London,ON,42.9721,-81.2848
1526351420,Monarch Adult Sighted,7/13/2018,Blue Bell,PA,40.1632,-75.254
1526351439,Monarch Adult Sighted,7/13/2018,Hartland,ME,44.8965,-69.5129
1526351461,Monarch Adult Sighted,7/13/2018,Jenks,OK,36.0225,-95.9709
1526351710,Monarch Adult Sighted,7/13/2018,Burlington,ON,43.3228,-79.8219
1526351712,Monarch Adult Sighted,7/13/2018,Cambridge,ON,43.3616,-80.3144
1526351713,Monarch Adult Sighted,7/13/2018,Cambridge,ON,43.3616,-80.3144
1526351855,Monarch Adult Sighted,7/13/2018,Andover,MN,45.2333,-93.2913
1526352037,Monarch Adult Sighted,7/13/2018,Newburgh,IN,37.9445,-87.4053
1526350524,Monarch Adult Sighted,7/12/2018,Rochester,NY,43.1441,-77.5934
1526350525,Monarch Adult Sighted,7/12/2018,Harrisville,MI,44.6564,-83.2947
1526350489,Monarch Adult Sighted,7/12/2018,Ottawa,ON,45.4549,-75.5089
1526350490,Monarch Adult Sighted,7/12/2018,Mendota Heights,MN,44.9074,-93.1261
1526350502,Monarch Adult Sighted,7/12/2018,Indian Lake,NY,43.7825,-74.2654
1526350504,Monarch Adult Sighted,7/12/2018,Eagleville,PA,40.1743,-75.3564
1526350512,Monarch Adult Sighted,7/12/2018,Saint Anthony,MN,45.0475,-93.2241
1526350513,Monarch Adult Sighted,7/12/2018,New Brighton,MN,45.0656,-93.1952
1526350516,Monarch Adult Sighted,7/12/2018,Bridgeport,CT,41.2126,-73.2295
1526350518,Monarch Adult Sighted,7/12/2018,Whitchurch-Stouffville,ON,44.069,-79.2936
1526350521,Monarch Adult Sighted,7/12/2018,Mendota Heights,MN,44.9067,-93.1233
1526350522,Monarch Adult Sighted,7/12/2018,Canton,OH,40.8437,-81.3894
1526350532,Monarch Adult Sighted,7/12/2018,Hartland,ME,44.8965,-69.5129
1526350538,Monarch Adult Sighted,7/12/2018,Hartland,ME,44.8965,-69.5129
1526350544,Monarch Adult Sighted,7/12/2018,Windsor,ON,42.2355,-83.1025
1526350545,Monarch Adult Sighted,7/12/2018,Bayside,NY,40.7643,-73.7639
1526350546,Monarch Adult Sighted,7/12/2018,Hensley,AR,34.549,-92.2324
1526350550,Monarch Adult Sighted,7/12/2018,West Point,IN,40.3447,-87.0385
1526350563,Monarch Adult Sighted,7/12/2018,Gaylord,MI,45.0987,-84.6544
1526350565,Monarch Adult Sighted,7/12/2018,Bellefonte,PA,40.8932,-77.8008
1526350567,Monarch Adult Sighted,7/12/2018,Bayside,NY,40.7684,-73.7771
1526350569,Monarch Adult Sighted,7/12/2018,Pinehurst,NC,35.1794,-79.484
1526350572,Monarch Adult Sighted,7/12/2018,Orillia,ON,44.6062,-79.3739
1526350574,Monarch Adult Sighted,7/12/2018,White Plains,NY,41.034,-73.7629
1526350581,Monarch Adult Sighted,7/12/2018,Middletown,MD,39.437,-77.566
1526350582,Monarch Adult Sighted,7/12/2018,Chatham-Kent,ON,42.409,-82.2197
1526350585,Monarch Adult Sighted,7/12/2018,Avon,NY,42.9336,-77.7169
1526350590,Monarch Adult Sighted,7/12/2018,Crofton,NE,42.7294,-97.5591
1526350594,Monarch Adult Sighted,7/12/2018,Thief River Falls,MN,48.1494,-96.4117
1526350598,Monarch Adult Sighted,7/12/2018,Traphill,NC,36.3465,-81.0326
1526350600,Monarch Adult Sighted,7/12/2018,Dublin,County Dublin,53.3498,-6.2603
1526350602,Monarch Adult Sighted,7/12/2018,Interlaken,NY,42.5994,-76.7316
1526350620,Monarch Adult Sighted,7/12/2018,London,ON,42.9908,-81.3375
1526350633,Monarch Adult Sighted,7/12/2018,Stafford Township,NJ,39.6954,-74.2588
1526350638,Monarch Adult Sighted,7/12/2018,Saint Paul,MN,45.0589,-93.2177
1526350643,Monarch Adult Sighted,7/12/2018,Clarksville,MD,39.2062,-76.9456
1526350651,Monarch Adult Sighted,7/12/2018,Newburgh,IN,37.9445,-87.4053
1526350656,Monarch Adult Sighted,7/12/2018,Hackensack,NJ,40.9,-74.048
1526350677,Monarch Adult Sighted,7/12/2018,Arcade,NY,42.5727,-78.3531
1526350679,Monarch Adult Sighted,7/12/2018,Avon Lake,OH,41.5053,-82.0282
1526350715,Monarch Adult Sighted,7/12/2018,Châteauguay,QC,45.3932,-73.7572
1526350742,Monarch Adult Sighted,7/12/2018,Akron,CO,39.8574,-103.333
1526350770,Monarch Adult Sighted,7/12/2018,Buffalo,NY,42.852,-78.7888
1526350821,Monarch Adult Sighted,7/12/2018,Allenton,WI,43.4217,-88.3675
1526350860,Monarch Adult Sighted,7/12/2018,Belzoni,MS,33.2725,-90.4883
1526350878,Monarch Adult Sighted,7/12/2018,Farmington,MN,44.6281,-93.149
1526350881,Monarch Adult Sighted,7/12/2018,Ridgefield Park,NJ,40.8628,-74.0071
1526350977,Monarch Adult Sighted,7/12/2018,Langhorne,PA,40.1746,-74.9227
1526351023,Monarch Adult Sighted,7/12/2018,Burlington,ON,43.3159,-79.8463
1526351024,Monarch Adult Sighted,7/12/2018,Burlington,ON,43.3226,-79.8218
1526351025,Monarch Adult Sighted,7/12/2018,Burlington,ON,43.3417,-79.8062
1526351529,Monarch Adult Sighted,7/12/2018,Fall City,WA,47.5713,-121.8922
1526351948,Monarch Adult Sighted,7/12/2018,DuBois,PA,41.121,-78.7583
1526351177,Monarch Adult Sighted,7/11/2018,Atlantic Beach,NY,40.5872,-73.7478
1526351178,Monarch Adult Sighted,7/11/2018,Atlantic Beach,NY,40.5859,-73.7353
1526350400,Monarch Adult Sighted,7/11/2018,Chatham,MA,41.669,-70.0336
1526350413,Monarch Adult Sighted,7/11/2018,Elk Grove Village,IL,42.0099,-88.0587
1526350397,Monarch Adult Sighted,7/11/2018,Columbia Heights,MN,45.0474,-93.2232
1526350403,Monarch Adult Sighted,7/11/2018,Indian Lake,NY,43.7825,-74.2654
1526350405,Monarch Adult Sighted,7/11/2018,Downingtown,PA,40.0302,-75.7831
1526350416,Monarch Adult Sighted,7/11/2018,Chanhassen,MN,44.8559,-93.6063
1526350417,Monarch Adult Sighted,7/11/2018,Minneapolis,MN,44.9164,-93.3155
1526350420,Monarch Adult Sighted,7/11/2018,Bloomfield,NE,42.7754,-97.7344
1526350434,Monarch Adult Sighted,7/11/2018,Minneapolis,MN,45.0329,-93.2234
1526350439,Monarch Adult Sighted,7/11/2018,Honeoye Falls,NY,42.9679,-77.6456
1526350444,Monarch Adult Sighted,7/11/2018,Rohnert Park,CA,38.3454,-122.7162
1526350447,Monarch Adult Sighted,7/11/2018,Harrisville,MI,44.6485,-83.3037
1526350449,Monarch Adult Sighted,7/11/2018,Newcastle Creek,NB,46.0576,-66.0098
1526350455,Monarch Adult Sighted,7/11/2018,Lusby,MD,38.3955,-76.4835
1526350460,Monarch Adult Sighted,7/11/2018,Wellston,OK,35.6942,-97.0634
1526350468,Monarch Adult Sighted,7/11/2018,Ballwin,MO,38.5951,-90.5462
1526350470,Monarch Adult Sighted,7/11/2018,Ellicott City,MD,39.2673,-76.7983
1526350473,Monarch Adult Sighted,7/11/2018,Melrose,NY,42.8322,-73.6029
1526350476,Monarch Adult Sighted,7/11/2018,Chatham-Kent,ON,42.4089,-82.2197
1526350482,Monarch Adult Sighted,7/11/2018,Cobourg,ON,43.9593,-78.1677
1526350485,Monarch Adult Sighted,7/11/2018,Saint Anthony,MN,45.0483,-93.222
1526350491,Monarch Adult Sighted,7/11/2018,Newburgh,IN,37.9445,-87.4053
1526350500,Monarch Adult Sighted,7/11/2018,Brighton,MI,42.5204,-83.7656
1526350503,Monarch Adult Sighted,7/11/2018,Indian Lake,NY,43.7825,-74.2654
1526350526,Monarch Adult Sighted,7/11/2018,Dallas,TX,32.9022,-96.7921
1526350539,Monarch Adult Sighted,7/11/2018,Chicago,IL,41.9375,-87.6726
1526350561,Monarch Adult Sighted,7/11/2018,Moline,IL,41.5067,-90.5151
1526350570,Monarch Adult Sighted,7/11/2018,Hebbville,NS,44.351,-64.5393
1526350576,Monarch Adult Sighted,7/11/2018,Oklahoma City,OK,35.504,-97.5803
1526350579,Monarch Adult Sighted,7/11/2018,Tobermory,ON,45.2534,-81.6645
1526350580,Monarch Adult Sighted,7/11/2018,Middletown,MD,39.437,-77.566
1526350724,Monarch Adult Sighted,7/11/2018,Mont-Tremblant,QC,46.073,-74.6239
1526350726,Monarch Adult Sighted,7/11/2018,Mont-Tremblant,QC,46.082,-74.6232
1526350727,Monarch Adult Sighted,7/11/2018,Brébeuf,QC,46.0911,-74.6114
1526350820,Monarch Adult Sighted,7/11/2018,Allenton,WI,43.4217,-88.3675
1526351021,Monarch Adult Sighted,7/11/2018,Burlington,ON,43.3229,-79.8219
1526351053,Monarch Adult Sighted,7/11/2018,Owen Sound,ON,44.51,-81.0399
1526351059,Monarch Adult Sighted,7/11/2018,Hayden,ID,47.766,-116.7866
1526351104,Monarch Adult Sighted,7/11/2018,London,ON,42.9724,-81.2849
1526351773,Monarch Adult Sighted,7/11/2018,Novi,MI,42.4653,-83.4919
1526350318,Monarch Adult Sighted,7/10/2018,Norwich,VT,43.7499,-72.3698
1526350322,Monarch Adult Sighted,7/10/2018,Leawood,KS,38.9667,-94.6169
1526350325,Monarch Adult Sighted,7/10/2018,Northville,MI,42.4313,-83.4832
1526350326,Monarch Adult Sighted,7/10/2018,Windham,ME,43.7856,-70.4314
1526350336,Monarch Adult Sighted,7/10/2018,Indian Lake,NY,43.7825,-74.2654
1526350337,Monarch Adult Sighted,7/10/2018,Enid,OK,36.4023,-97.8938
1526350340,Monarch Adult Sighted,7/10/2018,Newcastle Creek,NB,46.0576,-66.0098
1526350343,Monarch Adult Sighted,7/10/2018,Minneapolis,MN,45.0067,-93.4388
1526350346,Monarch Adult Sighted,7/10/2018,Canton,OH,40.7989,-81.3784
1526350348,Monarch Adult Sighted,7/10/2018,Tawas City,MI,44.1871,-83.5594
1526350349,Monarch Adult Sighted,7/10/2018,Timmins,ON,48.4832,-81.3473
1526350354,Monarch Adult Sighted,7/10/2018,Chatham-Kent,ON,42.409,-82.2195
1526350359,Monarch Adult Sighted,7/10/2018,Deux-Rivières,ON,46.2521,-78.2866
1526350360,Monarch Adult Sighted,7/10/2018,Tulsa,OK,36.0521,-95.9072
1526350363,Monarch Adult Sighted,7/10/2018,Waterloo,ON,43.4593,-80.542
1526350364,Monarch Adult Sighted,7/10/2018,Tobermory,ON,45.2554,-81.6647
1526350367,Monarch Adult Sighted,7/10/2018,Tulsa,OK,36.154,-95.9928
1526350369,Monarch Adult Sighted,7/10/2018,Larchwood,IA,43.3975,-96.3661
1526350372,Monarch Adult Sighted,7/10/2018,Lee's Summit,MO,38.9108,-94.3822
1526350378,Monarch Adult Sighted,7/10/2018,Andover,MN,45.2256,-93.352
1526350380,Monarch Adult Sighted,7/10/2018,Oklahoma City,OK,35.5055,-97.579
1526350382,Monarch Adult Sighted,7/10/2018,New Brighton,MN,45.0487,-93.2229
1526350383,Monarch Adult Sighted,7/10/2018,Minneapolis,MN,45.0328,-93.2233
1526350407,Monarch Adult Sighted,7/10/2018,Putney,VT,43.0384,-72.5532
1526350438,Monarch Adult Sighted,7/10/2018,Pittsford,NY,43.0667,-77.5729
1526350458,Monarch Adult Sighted,7/10/2018,Midland,ON,44.7478,-79.9091
1526350499,Monarch Adult Sighted,7/10/2018,Brighton,MI,42.5003,-83.799
1526350549,Monarch Adult Sighted,7/10/2018,Mahtomedi,MN,45.0697,-92.9516
1526350560,Monarch Adult Sighted,7/10/2018,Moline,IL,41.5067,-90.5151
1526350625,Monarch Adult Sighted,7/10/2018,Kettleby,ON,44.0383,-79.5698
1526350938,Monarch Adult Sighted,7/10/2018,Mirabel,QC,45.6431,-74.1175
1526350975,Monarch Adult Sighted,7/10/2018,Langhorne,PA,40.1746,-74.9227
1526351020,Monarch Adult Sighted,7/10/2018,Burlington,ON,43.3227,-79.8217
1526351102,Monarch Adult Sighted,7/10/2018,London,ON,42.9722,-81.2848
1526350315,Monarch Adult Sighted,7/9/2018,Jerome,ID,42.6715,-114.4604
1526350210,Monarch Adult Sighted,7/9/2018,Saint-Sauveur,QC,45.8916,-74.1559
1526350214,Monarch Adult Sighted,7/9/2018,Indian Lake,NY,43.7825,-74.2654
1526350222,Monarch Adult Sighted,7/9/2018,Bishopville,MD,38.448,-75.1352
1526350228,Monarch Adult Sighted,7/9/2018,Pittsford,NY,43.0779,-77.5329
1526350229,Monarch Adult Sighted,7/9/2018,Pittsford,NY,43.0785,-77.5325
1526350230,Monarch Adult Sighted,7/9/2018,Kitchener,ON,43.4433,-80.4251
1526350243,Monarch Adult Sighted,7/9/2018,Saint Anthony,MN,45.0371,-93.2183
1526350246,Monarch Adult Sighted,7/9/2018,New Brighton,MN,45.0552,-93.198
1526350247,Monarch Adult Sighted,7/9/2018,Minneapolis,MN,45.0329,-93.224
1526350251,Monarch Adult Sighted,7/9/2018,Saint Paul,MN,45.0506,-93.2196
1526350252,Monarch Adult Sighted,7/9/2018,Midland,MI,43.6292,-84.2258
1526350263,Monarch Adult Sighted,7/9/2018,Bronson,MI,41.8084,-85.1374
1526350264,Monarch Adult Sighted,7/9/2018,Prince Frederick,MD,38.4929,-76.5913
1526350266,Monarch Adult Sighted,7/9/2018,Newburgh,IN,37.9445,-87.4053
1526350267,Monarch Adult Sighted,7/9/2018,Shorewood,WI,43.0983,-87.8848
1526350268,Monarch Adult Sighted,7/9/2018,Chipman,NB,46.1711,-65.8871
1526350269,Monarch Adult Sighted,7/9/2018,Mendota Heights,MN,44.9068,-93.1232
1526350271,Monarch Adult Sighted,7/9/2018,Minneapolis,MN,45.0328,-93.2239
1526350276,Monarch Adult Sighted,7/9/2018,Pittsburg,KS,37.4006,-94.7192
1526350277,Monarch Adult Sighted,7/9/2018,Minneapolis,MN,44.9528,-93.356
1526350289,Monarch Adult Sighted,7/9/2018,Cross Plains,WI,43.0625,-89.6157
1526350310,Monarch Adult Sighted,7/9/2018,Saint Paul,MN,44.9208,-93.1072
1526350320,Monarch Adult Sighted,7/9/2018,Norwich,VT,43.7499,-72.3698
1526350347,Monarch Adult Sighted,7/9/2018,Canton,OH,40.8437,-81.3894
1526350353,Monarch Adult Sighted,7/9/2018,Chatham-Kent,ON,42.4089,-82.2196
1526350362,Monarch Adult Sighted,7/9/2018,Waterloo,ON,43.4643,-80.5204
1526350365,Monarch Adult Sighted,7/9/2018,Rocky Point,NY,40.9456,-72.9342
1526350436,Monarch Adult Sighted,7/9/2018,Rush,NY,42.9908,-77.6468
1526350488,Monarch Adult Sighted,7/9/2018,Ottawa,ON,45.4551,-75.5087
1526350505,Monarch Adult Sighted,7/9/2018,Olive Branch,MS,34.9643,-89.8454
1526350537,Monarch Adult Sighted,7/9/2018,Broken Arrow,OK,36.1162,-95.7364
1526350559,Monarch Adult Sighted,7/9/2018,Moline,IL,41.5067,-90.5151
1526350575,Monarch Adult Sighted,7/9/2018,Huntsville,ON,45.3269,-79.2168
1526350589,Monarch Adult Sighted,7/9/2018,Creighton,NE,42.4641,-97.9117
1526350728,Monarch Adult Sighted,7/9/2018,Saint-Faustin-Lac-Carré,QC,46.1132,-74.4832
1526350730,Monarch Adult Sighted,7/9/2018,Mont-Tremblant,QC,46.1186,-74.5667
1526350819,Monarch Adult Sighted,7/9/2018,Allenton,WI,43.4217,-88.3675
1526350937,Monarch Adult Sighted,7/9/2018,Laval,QC,45.5791,-73.7329
1526351017,Monarch Adult Sighted,7/9/2018,Burlington,ON,43.292,-79.8781
1526351018,Monarch Adult Sighted,7/9/2018,Burlington,ON,43.3227,-79.8217
1526351099,Monarch Adult Sighted,7/9/2018,London,ON,42.9849,-81.2453
1526352191,Monarch Adult Sighted,7/9/2018,Pleasantville,NS,44.3612,-64.4601
1526350095,Monarch Adult Sighted,7/8/2018,Pittsford,NY,43.0784,-77.5325
1526350099,Monarch Adult Sighted,7/8/2018,Mooresville,NC,35.5991,-80.82
1526350119,Monarch Adult Sighted,7/8/2018,Indian Lake,NY,43.7825,-74.2654
1526350122,Monarch Adult Sighted,7/8/2018,Independence,MO,39.0687,-94.4123
1526350126,Monarch Adult Sighted,7/8/2018,Saint Anthony,MN,45.0393,-93.2224
1526350127,Monarch Adult Sighted,7/8/2018,Saint Anthony,MN,45.0483,-93.2241
1526350129,Monarch Adult Sighted,7/8/2018,Norman,OK,35.2269,-97.4392
1526350138,Monarch Adult Sighted,7/8/2018,Waterloo,ON,43.4594,-80.542
1526350139,Monarch Adult Sighted,7/8/2018,Eagleville,PA,40.1469,-75.3692
1526350143,Monarch Adult Sighted,7/8/2018,Hampton Bays,NY,40.869,-72.5176
1526350144,Monarch Adult Sighted,7/8/2018,Kalamazoo,MI,42.2563,-85.5918
1526350147,Monarch Adult Sighted,7/8/2018,Harrodsburg,KY,37.8193,-84.7404
1526350149,Monarch Adult Sighted,7/8/2018,Ann Arbor,MI,42.2569,-83.7676
1526350150,Monarch Adult Sighted,7/8/2018,Galloway,NJ,39.4576,-74.5084
1526350152,Monarch Adult Sighted,7/8/2018,New Brighton,MN,45.0505,-93.1879
1526350154,Monarch Adult Sighted,7/8/2018,Mequon,WI,43.2118,-87.9045
1526350158,Monarch Adult Sighted,7/8/2018,Minneapolis,MN,45.0328,-93.224
1526350159,Monarch Adult Sighted,7/8/2018,Minneapolis,MN,45.0332,-93.3165
1526350170,Monarch Adult Sighted,7/8/2018,Apple Valley,CA,34.5008,-117.1859
1526350173,Monarch Adult Sighted,7/8/2018,Midland,MI,43.6156,-84.2472
1526350174,Monarch Adult Sighted,7/8/2018,Midland,MI,43.6192,-84.1685
1526350176,Monarch Adult Sighted,7/8/2018,Midland,MI,43.6056,-84.2888
1526350177,Monarch Adult Sighted,7/8/2018,Winston-Salem,NC,36.1077,-80.2797
1526350179,Monarch Adult Sighted,7/8/2018,Union,MI,41.7862,-85.8678
1526350181,Monarch Adult Sighted,7/8/2018,Peoria,IL,40.8145,-89.6214
1526350182,Monarch Adult Sighted,7/8/2018,Union,MI,41.7862,-85.8678
1526350188,Monarch Adult Sighted,7/8/2018,Peoria,IL,40.8142,-89.6214
1526350193,Monarch Adult Sighted,7/8/2018,Creemore,ON,44.3561,-80.116
1526350194,Monarch Adult Sighted,7/8/2018,Lancaster,PA,40.0523,-76.3509
1526350317,Monarch Adult Sighted,7/8/2018,Andover,MN,45.2223,-93.2966
1526350200,Monarch Adult Sighted,7/8/2018,Oxford,OH,39.507,-84.7452
1526350218,Monarch Adult Sighted,7/8/2018,Plainview,TX,34.1857,-101.7178
1526350221,Monarch Adult Sighted,7/8/2018,York,PA,39.9158,-76.707
1526350231,Monarch Adult Sighted,7/8/2018,Kitchener,ON,43.4516,-80.4925
1526350237,Monarch Adult Sighted,7/8/2018,Norwich,VT,43.7499,-72.3685
1526350261,Monarch Adult Sighted,7/8/2018,Bronson,MI,41.8858,-85.2099
1526350281,Monarch Adult Sighted,7/8/2018,Chatham-Kent,ON,42.409,-82.2198
1526350558,Monarch Adult Sighted,7/8/2018,Moline,IL,41.5067,-90.5151
1526350818,Monarch Adult Sighted,7/8/2018,Allenton,WI,43.4217,-88.3675
1526350971,Monarch Adult Sighted,7/8/2018,Lambertville,NJ,40.3659,-74.9429
1526350972,Monarch Adult Sighted,7/8/2018,Morrisville,PA,40.2086,-74.7746
1526350973,Monarch Adult Sighted,7/8/2018,Yardley,PA,40.2457,-74.846
1526351013,Monarch Adult Sighted,7/8/2018,Burlington,ON,43.3257,-79.7967
1526351015,Monarch Adult Sighted,7/8/2018,Burlington,ON,43.3227,-79.8216
1526351109,Monarch Adult Sighted,7/8/2018,London,ON,42.9724,-81.2848
1526351264,Monarch Adult Sighted,7/8/2018,Spring Bay,ON,45.7067,-82.4244
1526350132,Monarch Adult Sighted,7/7/2018,Valley City,ND,46.9232,-98.0099
1526350002,Monarch Adult Sighted,7/7/2018,Arden Hills,MN,45.0359,-93.1847
1526350003,Monarch Adult Sighted,7/7/2018,Arden Hills,MN,45.0393,-93.1847
1526350005,Monarch Adult Sighted,7/7/2018,Sterling Heights,MI,42.5803,-83.0302
1526350015,Monarch Adult Sighted,7/7/2018,Cato,NY,43.1681,-76.5708
1526350017,Monarch Adult Sighted,7/7/2018,Markham,ON,43.8954,-79.2375
1526350021,Monarch Adult Sighted,7/7/2018,Hamilton,ON,43.2178,-79.9873
1526350023,Monarch Adult Sighted,7/7/2018,Milwaukee,WI,43.1447,-88.0322
1526350026,Monarch Adult Sighted,7/7/2018,New Britain,CT,41.7066,-72.7837
1526350030,Monarch Adult Sighted,7/7/2018,Canton,OH,40.8437,-81.3894
1526350034,Monarch Adult Sighted,7/7/2018,Ashburn,VA,39.0431,-77.4982
1526350037,Monarch Adult Sighted,7/7/2018,Pittsford,NY,43.0785,-77.5338
1526350038,Monarch Adult Sighted,7/7/2018,Stephenson,MI,45.4394,-87.3391
1526350039,Monarch Adult Sighted,7/7/2018,Marquette,MI,46.562,-87.4004
1526350041,Monarch Adult Sighted,7/7/2018,San Diego,CA,32.7245,-117.0577
1526350042,Monarch Adult Sighted,7/7/2018,Midland,MI,43.6292,-84.2258
1526350043,Monarch Adult Sighted,7/7/2018,Saint-Faustin-Lac-CarrÃ©,QC,46.1136,-74.4782
1526350045,Monarch Adult Sighted,7/7/2018,Whitchurch-Stouffville,ON,43.9701,-79.2549
1526350049,Monarch Adult Sighted,7/7/2018,Newton,NC,35.7345,-81.3445
1526350052,Monarch Adult Sighted,7/7/2018,Farmington,MI,42.4645,-83.3763
1526350053,Monarch Adult Sighted,7/7/2018,Farmington,MN,44.6402,-93.1435
1526350055,Monarch Adult Sighted,7/7/2018,Herndon,VA,38.9207,-77.3974
1526350057,Monarch Adult Sighted,7/7/2018,East Meadow,NY,40.7092,-73.5618
1526350061,Monarch Adult Sighted,7/7/2018,Chatham-Kent,ON,42.409,-82.2197
1526350064,Monarch Adult Sighted,7/7/2018,Edmond,OK,35.7345,-97.4777
1526350068,Monarch Adult Sighted,7/7/2018,Eden Prairie,MN,44.8547,-93.4708
1526350069,Monarch Adult Sighted,7/7/2018,Brooklyn Center,MN,45.0761,-93.3327
1526350070,Monarch Adult Sighted,7/7/2018,Ottawa,ON,45.41,-75.73
1526350075,Monarch Adult Sighted,7/7/2018,Midland,MI,43.6156,-84.2472
1526350077,Monarch Adult Sighted,7/7/2018,Bishopville,MD,38.448,-75.1349
1526350078,Monarch Adult Sighted,7/7/2018,Indian Lake,NY,43.7825,-74.2654
1526350088,Monarch Adult Sighted,7/7/2018,Kingston,NY,41.926,-74.0266
1526350092,Monarch Adult Sighted,7/7/2018,Waterloo,ON,43.4601,-80.5395
1526350098,Monarch Adult Sighted,7/7/2018,Mount Holly,VT,43.4672,-72.7957
1526350121,Monarch Adult Sighted,7/7/2018,Boyne City,MI,45.2798,-85.0786
1526350151,Monarch Adult Sighted,7/7/2018,New Brighton,MN,45.0597,-93.1963
1526350168,Monarch Adult Sighted,7/7/2018,East Tawas,MI,44.3489,-83.5092
1526350185,Monarch Adult Sighted,7/7/2018,Peoria,IL,40.8144,-89.6211
1526350192,Monarch Adult Sighted,7/7/2018,Creemore,ON,44.3548,-80.1166
1526350199,Monarch Adult Sighted,7/7/2018,Oxford,OH,39.507,-84.7452
1526350249,Monarch Adult Sighted,7/7/2018,Jerome,ID,42.672,-114.4621
1526350262,Monarch Adult Sighted,7/7/2018,Bronson,MI,41.8104,-85.1805
1526350275,Monarch Adult Sighted,7/7/2018,Cobourg,ON,43.9593,-78.1677
1526350292,Monarch Adult Sighted,7/7/2018,Montcalm,QC,45.9441,-74.5331
1526350297,Monarch Adult Sighted,7/7/2018,Montcalm,QC,45.9549,-74.5691
1526350298,Monarch Adult Sighted,7/7/2018,Midland,ON,44.7495,-79.8922
1526350432,Monarch Adult Sighted,7/7/2018,Stillwater,MN,45.064,-92.844
1526350433,Monarch Adult Sighted,7/7/2018,Seneca Falls,NY,42.9695,-76.7398
